category,source,copy,sha256,bytes,status,adaptation_notes
Templates_and_Prompts,Z:\_Theophysics_v3\00_SYSTEM\00_ENGINE\03_Taxonomy_Naming\REGISTRY_README.md,Templates_and_Prompts\00_ENGINE\03_Taxonomy_Naming\REGISTRY_README.md,c1b5278b66848fcd91d82e6db1529f00a70bc5a93276be611e86607a44b04a5d,1334,REFERENCE_ONLY_NOT_RUN,machine-specific path references
Templates_and_Prompts,Z:\_Theophysics_v3\00_SYSTEM\00_ENGINE\03_Taxonomy_Naming\YAML_PROJECT_SCHEMA.md,Templates_and_Prompts\00_ENGINE\03_Taxonomy_Naming\YAML_PROJECT_SCHEMA.md,a795977c8cd32d9d070120a736a26bc8260b5adc7d5fbf851c74e8b1a25cf6e1,1083,REFERENCE_ONLY_NOT_RUN,Review dependencies and inputs before enabling
Templates_and_Prompts,Z:\_Theophysics_v3\00_SYSTEM\00_ENGINE\03_Taxonomy_Naming\YAML_CASCADE\THE_FOUR_TEMPLATES.md,Templates_and_Prompts\00_ENGINE\03_Taxonomy_Naming\YAML_CASCADE\THE_FOUR_TEMPLATES.md,e61de95a7bd24a32b1bb9f470ac284b9beecd201db9ceff327342c9e5011836b,19446,REFERENCE_ONLY_NOT_RUN,Review dependencies and inputs before enabling
Split_Combine_and_Organize,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\VaultTools.ps1,Split_Combine_and_Organize\01_ENGINE\01_ENGINE\scripts\VaultTools.ps1,8a5e4cf707308288f250c02792e88a76b33a5d724fc62614eb68ab9e4b15fe5c,10552,REFERENCE_ONLY_NOT_RUN,contains move/rename/delete operations; writes files; check overwrite behavior
Split_Combine_and_Organize,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\VaultTools.bat,Split_Combine_and_Organize\01_ENGINE\01_ENGINE\scripts\VaultTools.bat,6454afdcede0fe31e3093c0a7db6de71fb81619689dfcd4fada4efaef2a6b67a,90,REFERENCE_ONLY_NOT_RUN,Review dependencies and inputs before enabling
Split_Combine_and_Organize,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\utility\merger.py,Split_Combine_and_Organize\01_ENGINE\01_ENGINE\utility\merger.py,c5068bab5123f687bef2b8391d7cb1cadc258a85c171129ea208ea8e0d4dafe7,1402,REFERENCE_ONLY_NOT_RUN,writes files; check overwrite behavior
Split_Combine_and_Organize,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\Scripts\Combine-All-Markdown.ps1,Split_Combine_and_Organize\01_ENGINE\Scripts\Combine-All-Markdown.ps1,1f739dac5cf59c09ea999781ce96b0bb38774d26db6268499ede64b067413f6a,3089,REFERENCE_ONLY_NOT_RUN,writes files; check overwrite behavior
Split_Combine_and_Organize,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\format_conversation.py,Split_Combine_and_Organize\01_ENGINE\01_ENGINE\scripts\format_conversation.py,ada98a409aabfc51a7ae84534b4ee7a49331588dfdce9ee5afc11b0592901d55,7519,REFERENCE_ONLY_NOT_RUN,machine-specific path references; writes files; check overwrite behavior
Split_Combine_and_Organize,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\find_duplicates.py,Split_Combine_and_Organize\01_ENGINE\01_ENGINE\scripts\find_duplicates.py,cb4313c13721fa861e5e7bebb436cd836b9d3c9278ade8e11f28084abf2653f6,6502,REFERENCE_ONLY_NOT_RUN,machine-specific path references; contains move/rename/delete operations; writes files; check overwrite behavior
Split_Combine_and_Organize,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\vault_scaffold_builder.py,Split_Combine_and_Organize\01_ENGINE\01_ENGINE\scripts\vault_scaffold_builder.py,46b6f51e722071f7d4fc0209ef5945c5abddd512c62c060753d6581bec89e2ab,20370,REFERENCE_ONLY_NOT_RUN,machine-specific path references; writes files; check overwrite behavior
Conversions_and_Data_Tools,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\Scripts\Excelsheets_to_CSV.ps1,Conversions_and_Data_Tools\01_ENGINE\Scripts\Excelsheets_to_CSV.ps1,df8dfbc3287efa0dd9cc6495fa72b324c23bb61a5cb452cf4039fbbedb62dc5f,1204,REFERENCE_ONLY_NOT_RUN,machine-specific path references
Conversions_and_Data_Tools,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\Scripts\convert_vault_to_mdx.py,Conversions_and_Data_Tools\01_ENGINE\Scripts\convert_vault_to_mdx.py,62495e61f395eb67d0f86cc809382a5423dab516fcaefff71b70f5390e603bbb,7918,REFERENCE_ONLY_NOT_RUN,machine-specific path references; contains move/rename/delete operations; writes files; check overwrite behavior
Conversions_and_Data_Tools,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\export_workbook_to_csv.py,Conversions_and_Data_Tools\01_ENGINE\01_ENGINE\scripts\export_workbook_to_csv.py,327640352064520fad6685aa542b8054136f199d94e33db99ab3f6e94e275609,3018,REFERENCE_ONLY_NOT_RUN,writes files; check overwrite behavior
Conversions_and_Data_Tools,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\TTS_Pipeline\scripts\convert_excel_to_txt.py,Conversions_and_Data_Tools\01_ENGINE\01_ENGINE\TTS_Pipeline\scripts\convert_excel_to_txt.py,e69f9051af9065df78b37ebecdb192b77ad1c2074ded02e1a21bd6891c90399e,2828,REFERENCE_ONLY_NOT_RUN,writes files; check overwrite behavior
Conversions_and_Data_Tools,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\09_OPERATOR\excel_writer.py,Conversions_and_Data_Tools\01_ENGINE\09_OPERATOR\excel_writer.py,deeb78deb28014370df47df493edfbdcc4eeed1c5f82111ea0d0d94643c5c881,28118,REFERENCE_ONLY_NOT_RUN,Review dependencies and inputs before enabling
Metadata_Tags_and_Names,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\adaptive_yaml_builder.py,Metadata_Tags_and_Names\01_ENGINE\adaptive_yaml_builder.py,6516feb98fdd01d21ed097b2cd86c867bc0352313daaf83a185a8cab7c43dd65,9161,REFERENCE_ONLY_NOT_RUN,writes files; check overwrite behavior
Metadata_Tags_and_Names,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\constrained_yaml_projection.py,Metadata_Tags_and_Names\01_ENGINE\constrained_yaml_projection.py,b1596b6b546dbc882bdd99e94da18fccf4247bcd51e6e452ca9bce16e04b848d,4917,REFERENCE_ONLY_NOT_RUN,writes files; check overwrite behavior
Metadata_Tags_and_Names,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\excel_tagger.py,Metadata_Tags_and_Names\01_ENGINE\excel_tagger.py,5084b1a404b5a1c610b1bcc05504c088cf5f75f5138391b692b8dae47403f2b7,25605,REFERENCE_ONLY_NOT_RUN,machine-specific path references; writes files; check overwrite behavior
Metadata_Tags_and_Names,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\yaml_tagger.py,Metadata_Tags_and_Names\01_ENGINE\yaml_tagger.py,a6e766be646c6d9d79400bfd08d861ae945aaf749695bceeae0dec38c3d5ed76,15953,REFERENCE_ONLY_NOT_RUN,machine-specific path references; writes files; check overwrite behavior
Metadata_Tags_and_Names,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\tag_stats.py,Metadata_Tags_and_Names\01_ENGINE\tag_stats.py,87c2f3eaa183fea154b2c0aa9aaf631c3638bffdd68c9e395d3524fa583fe577,28892,REFERENCE_ONLY_NOT_RUN,machine-specific path references; writes files; check overwrite behavior
Metadata_Tags_and_Names,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\tag_workbench.py,Metadata_Tags_and_Names\01_ENGINE\tag_workbench.py,e09f477b2a84bc327897dbfaf797468148f95dea01ab9fc43307b1cbc6348bb1,3257,REFERENCE_ONLY_NOT_RUN,Review dependencies and inputs before enabling
Metadata_Tags_and_Names,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\validate_logos_yaml.py,Metadata_Tags_and_Names\01_ENGINE\validate_logos_yaml.py,0dd0121d84f5aff52bc7fc98060d856799e431b43b9818f19c9050b7c0e51da2,4155,REFERENCE_ONLY_NOT_RUN,Review dependencies and inputs before enabling
Metadata_Tags_and_Names,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\stabilize_knowledge_graph_exports.py,Metadata_Tags_and_Names\01_ENGINE\stabilize_knowledge_graph_exports.py,071fc04bbf350023909fb66627ce0973cb40217ba520b6e8e50a991bb9075843,4780,REFERENCE_ONLY_NOT_RUN,writes files; check overwrite behavior
Metadata_Tags_and_Names,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\fix_wikilinks.py,Metadata_Tags_and_Names\01_ENGINE\01_ENGINE\scripts\fix_wikilinks.py,7371c0616a1107ee2ee8ed3614dd9b151ee8164b603f95b2475779aeb023021c,11006,REFERENCE_ONLY_NOT_RUN,machine-specific path references; writes files; check overwrite behavior
Metadata_Tags_and_Names,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\project_yaml_lint.py,Metadata_Tags_and_Names\01_ENGINE\01_ENGINE\scripts\project_yaml_lint.py,d2a123f138c4f5a9dbb4765cef83318af507353229795f1778388b35caafec61,9781,REFERENCE_ONLY_NOT_RUN,machine-specific path references; writes files; check overwrite behavior
Metadata_Tags_and_Names,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\generate_taxonomy_registries.py,Metadata_Tags_and_Names\01_ENGINE\01_ENGINE\scripts\generate_taxonomy_registries.py,0908a5e9156aef524d6e1d300f6df571f1ba3b3c4bd06550719737f9f05fe471,18055,REFERENCE_ONLY_NOT_RUN,machine-specific path references; writes files; check overwrite behavior
Metadata_Tags_and_Names,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\ADAPTIVE_YAML_README.md,Metadata_Tags_and_Names\01_ENGINE\ADAPTIVE_YAML_README.md,62b2f4a7024da7bacd8b890bdf6f7dda3db1bc97cd2775ae4eb3565c12b5c848,520,REFERENCE_ONLY_NOT_RUN,machine-specific path references
Metadata_Tags_and_Names,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\adaptive_yaml_schema.yaml,Metadata_Tags_and_Names\01_ENGINE\adaptive_yaml_schema.yaml,a16909a8a03e3b078251388ba963c7654673747f4e5ba5d2ccb149181dbcfe12,1041,REFERENCE_ONLY_NOT_RUN,Review dependencies and inputs before enabling
Metadata_Tags_and_Names,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\architecture_mirror_policy.yaml,Metadata_Tags_and_Names\01_ENGINE\architecture_mirror_policy.yaml,f4cbb3def69666747c5cd1543b18b9ebf33efae187bf1992c486c49a2a1d534f,339,REFERENCE_ONLY_NOT_RUN,Review dependencies and inputs before enabling
Metadata_Tags_and_Names,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\folder_structure.csv,Metadata_Tags_and_Names\01_ENGINE\folder_structure.csv,09390f6a970beaa1ae8be0f38a1060e1e0a55673cacb9f0fdc623f662440d6bb,2209,REFERENCE_ONLY_NOT_RUN,Review dependencies and inputs before enabling
Metadata_Tags_and_Names,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\housekeeping_schedule.csv,Metadata_Tags_and_Names\01_ENGINE\housekeeping_schedule.csv,bf5dbe1ba2ff233562f4960a1ecec837fe53439d53a57001c89c2b54b37aecbd,628,REFERENCE_ONLY_NOT_RUN,Review dependencies and inputs before enabling
Metadata_Tags_and_Names,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\MIRROR_POLICY_TEMPLATE.yaml,Metadata_Tags_and_Names\01_ENGINE\MIRROR_POLICY_TEMPLATE.yaml,279c23a0c65207025ee82749ab0b6c2474fa66962009f86b75bdb7e70e93195e,344,REFERENCE_ONLY_NOT_RUN,Review dependencies and inputs before enabling
Metadata_Tags_and_Names,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\physics_theophysics_7q_schema.yaml,Metadata_Tags_and_Names\01_ENGINE\physics_theophysics_7q_schema.yaml,4c7bc3e2f714d2839f298b8e1f5d6fce7f63be0cdd02bdb6b75c9c4dad4c7fe9,3165,REFERENCE_ONLY_NOT_RUN,Review dependencies and inputs before enabling
Metadata_Tags_and_Names,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\tags_taxonomy.yaml,Metadata_Tags_and_Names\01_ENGINE\tags_taxonomy.yaml,999509e42ff4ebab21aa2a88490795a0f92b6d5ea7111c9bcad132871582117d,12109,REFERENCE_ONLY_NOT_RUN,machine-specific path references
Metadata_Tags_and_Names,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\validation_rules.csv,Metadata_Tags_and_Names\01_ENGINE\validation_rules.csv,52544fdcfbed4c16279aafc02dfba7b2aa7268d9ae20a1a1e0f0f2528adfcc5b,929,REFERENCE_ONLY_NOT_RUN,Review dependencies and inputs before enabling
Metadata_Tags_and_Names,Z:\_Theophysics_v3\00_SYSTEM\01_ENGINE\yaml_plugin_v2_schema.yaml,Metadata_Tags_and_Names\01_ENGINE\yaml_plugin_v2_schema.yaml,0f3721b6d6bb3273794b74310e4feddd7e835e1c6158640d1c62ecfbc8e7cf00,2905,REFERENCE_ONLY_NOT_RUN,Review dependencies and inputs before enabling
